"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),38955001,37945275,38786438,40413121,41576477,41930035,43401306,44615600,45206790,45960269,47801068,49360086
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",2,Population (persons) 1/,856622,860025,863357,863871,864566,862820,862885,860186,857901,857748,856971,854757
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,45475,44121,44925,46781,48089,48597,50298,51867,52695,53582,55779,57748
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),50270052,48229201,50931119,51808922,55365993,55713717,59237931,60820971,61012409,63535209,67270399,69069320
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",2,Population (persons) 1/,1135831,1167842,1195324,1214008,1226887,1239584,1248905,1260281,1267613,1270326,1270133,1270530
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44258,41298,42609,42676,45127,44945,47432,48260,48132,50015,52963,54363
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1024525568,994467589,1033820797,1094617223,1152045984,1166746613,1223930339,1279279091,1328347854,1412351029,1475920082,1534294144
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",2,Population (persons) 1/,18672355,18800157,18923407,19052774,19149689,19226449,19280929,19320968,19334778,19322607,19276644,19216182
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,54869,52897,54632,57452,60160,60684,63479,66212,68703,73093,76565,79844
35660,"Niles, MI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5653119,5380635,5661580,5878073,5916924,5975892,6244630,6596620,6797871,6993722,7299007,7399551
35660,"Niles, MI (Metropolitan Statistical Area)",2,Population (persons) 1/,157380,157059,156737,156885,156621,156129,155977,155022,154325,154128,153790,153401
35660,"Niles, MI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,35920,34259,36122,37467,37779,38275,40036,42553,44049,45376,47461,48237
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),30663419,28016261,29331427,31184224,31933841,32869881,36364450,39518980,41336408,44134891,46866563,48613206
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,695944,697973,703354,709775,720281,731796,747228,767309,788341,805186,820716,836995
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44060,40139,41702,43935,44335,44917,48666,51503,52435,54813,57104,58081
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),12647402,12571719,12716139,13225442,13546583,13512234,13906974,14511658,14764966,15120632,15421095,15837267
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",2,Population (persons) 1/,272634,273630,274004,273037,274091,272976,271462,269636,268403,267419,266285,265206
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,46390,45944,46409,48438,49424,49500,51230,53819,55010,56543,57912,59717
36100,"Ocala, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),9943547,9628706,9964115,10373226,10616930,10477835,11030448,11494178,12083101,12770003,13363961,13999019
36100,"Ocala, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,330052,330880,331331,332286,333873,335083,338005,342182,347469,353339,359062,365579
36100,"Ocala, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30127,29100,30073,31218,31799,31269,32634,33591,34775,36141,37219,38293
36140,"Ocean City, NJ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4191565,4205243,4344431,4528802,4693248,4732960,4885629,5089757,5250224,5403297,5571180,5773945
36140,"Ocean City, NJ (Metropolitan Statistical Area)",2,Population (persons) 1/,97550,97238,97212,96494,96228,95498,94907,94160,93655,93129,92446,92039
36140,"Ocean City, NJ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42968,43247,44690,46934,48772,49561,51478,54054,56059,58019,60264,62734
36220,"Odessa, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4954628,4484184,4792296,5526086,6455247,6566935,7396421,6720151,5967285,6721220,7846736,8337928
36220,"Odessa, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,133064,136930,137075,139642,144495,149656,154588,159903,157858,156951,161960,166223
36220,"Odessa, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37235,32748,34961,39573,44675,43880,47846,42026,37802,42824,48449,50161
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),19323802,18874078,19319224,20607121,21732032,22190350,23358099,24906466,26378976,27808940,29705915,31541823
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",2,Population (persons) 1/,577040,588773,599740,605591,612185,621224,630767,640334,652476,664040,673660,683864
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,33488,32057,32213,34028,35499,35720,37031,38896,40429,41878,44096,46123
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),49059532,47018866,48691611,52094553,55052398,56634702,60029999,61511862,61039624,63595536,66345545,68841224
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",2,Population (persons) 1/,1216645,1237780,1257793,1277045,1297857,1320148,1336256,1357178,1372985,1381492,1393605,1408950
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40324,37986,38712,40793,42418,42900,44924,45323,44458,46034,47607,48860
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),10099305,10019706,10255275,10531353,10962313,11142838,11704179,12264741,12894517,13612403,14437014,15348436
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,244332,249936,253001,256386,258527,261852,264909,267978,273714,280269,286056,290536
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,41334,40089,40535,41076,42403,42554,44182,45768,47109,48569,50469,52828
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),37333138,36818344,38968526,42578963,44587051,43529572,47013108,49154914,48927405,51228997,53987434,55966372
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",2,Population (persons) 1/,845119,856233,867671,876022,884555,893864,903335,913073,923431,931987,940970,949442
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,44175,43000,44912,48605,50406,48698,52044,53835,52984,54968,57374,58947
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),71324561,67757615,71145046,75307750,78597650,80753814,86755807,93667702,98253100,105508915,112563950,117774061
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,2087489,2111917,2139161,2176054,2225636,2270149,2324391,2388509,2455583,2517777,2574838,2608147
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34168,32083,33258,34607,35315,35572,37324,39216,40012,41906,43717,45156
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6165768,5988351,6210926,6583641,6789412,6747883,7040261,7382861,7580226,7846139,8197668,8470908
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",2,Population (persons) 1/,164910,166429,167073,167493,168525,169283,169324,169246,169629,170394,170878,171907
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37389,35981,37175,39307,40287,39862,41579,43622,44687,46047,47974,49276
36980,"Owensboro, KY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),4122278,3963466,4036253,4199734,4229886,4346933,4526204,4668270,4597057,4729977,4882979,4999502
36980,"Owensboro, KY (Metropolitan Statistical Area)",2,Population (persons) 1/,113651,114385,114770,115255,115972,116373,116529,117521,118092,118455,118879,119440
36980,"Owensboro, KY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36271,34650,35168,36439,36473,37353,38842,39723,38928,39931,41075,41858
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),37148453,36251505,37882017,39898290,41683974,42286159,44695387,46970746,48525841,50067967,52500391,54749053
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",2,Population (persons) 1/,806353,815130,825097,830099,833516,838136,842297,845802,847323,849044,848142,846006
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,46070,44473,45912,48064,50010,50453,53064,55534,57270,58970,61900,64715
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),20100410,19286275,19971497,20774242,20834899,20865017,21795383,23174169,24237966,25705081,27354878,28839354
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,542378,542109,543965,544359,546966,550255,555548,565746,576874,587769,595203,601942
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37060,35576,36715,38163,38092,37919,39232,40962,42016,43733,45959,47911
37460,"Panama City, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6098241,5926626,6221309,6395043,6436815,6524445,6916093,7322428,7552595,7695669,8043321,7982208
37460,"Panama City, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,166267,167464,169206,169555,171757,174596,178289,181488,183634,184736,186240,174705
37460,"Panama City, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,36677,35390,36768,37717,37476,37369,38791,40347,41129,41658,43188,45690
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2928367,2927245,3001028,3160333,3290704,3288268,3471769,3516873,3466858,3560894,3893418,3927966
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2,Population (persons) 1/,92528,92544,92698,92643,92390,92360,92259,92139,91476,90846,89991,89339
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,31648,31631,32374,34113,35618,35603,37631,38169,37899,39197,43265,43967
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),15299403,15127211,15799407,16575331,17116015,17139438,17934217,18870868,19495497,20435790,21492072,22591862
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,445392,446559,450946,455139,461613,467086,470628,475537,481367,487298,494399,502629
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,34350,33875,35036,36418,37079,36694,38107,39683,40500,41937,43471,44947
37900,"Peoria, IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),16099706,15864962,16274373,17738471,18352740,18016318,18238830,18748639,18747460,18788985,19524347,19666390
37900,"Peoria, IL (Metropolitan Statistical Area)",2,Population (persons) 1/,413206,416463,416051,416687,416866,418092,415479,412856,410754,406913,403328,400561
37900,"Peoria, IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,38963,38095,39116,42570,44026,43092,43898,45412,45642,46174,48408,49097
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),281164074,275537565,287527441,304227599,319777942,322875186,337957214,352507679,366049754,372935043,391224070,406399941
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2,Population (persons) 1/,5906917,5941539,5970899,5996232,6016616,6030134,6046382,6056816,6066661,6078522,6091208,6102434
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,47599,46375,48155,50736,53149,53544,55894,58200,60338,61353,64228,66596
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),153925578,144388041,146975844,154981301,163954845,168334414,179398666,190181102,199246775,210943307,225676984,237836502
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2,Population (persons) 1/,4106372,4153609,4204204,4253037,4329756,4403121,4488970,4578519,4673336,4758748,4849209,4948203
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,37485,34762,34959,36440,37867,38231,39964,41538,42635,44327,46539,48065
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2726328,2740912,2787368,2859920,2919796,2967862,2965681,2984313,2990385,3030944,3066965,3126791
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2,Population (persons) 1/,101305,100593,100107,99052,97423,95769,94882,94022,92380,90875,89246,87804
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26912,27248,27844,28873,29970,30990,31257,31741,32370,33353,34365,35611
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),99341670,96912919,101016521,106567831,110449274,111257663,115820957,120261472,121453934,127122890,135191378,139582271
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,2356802,2355432,2357090,2360417,2360443,2359803,2356189,2347757,2340222,2329004,2322653,2317600
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42151,41144,42856,45148,46792,47147,49156,51224,51898,54583,58206,60227
38340,"Pittsfield, MA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5372657,5285155,5419023,5698228,5890154,5909602,6231376,6551281,6704798,6873118,7132374,7284151
38340,"Pittsfield, MA (Metropolitan Statistical Area)",2,Population (persons) 1/,131372,131264,131317,130547,130284,129488,128856,127858,127067,126353,125901,124944
38340,"Pittsfield, MA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,40897,40264,41267,43649,45210,45638,48359,51239,52766,54396,56651,58299
38540,"Pocatello, ID (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2588868,2574055,2655918,2792444,2868384,2924545,3011992,3181685,3260613,3440293,3615429,3778833
38540,"Pocatello, ID (Metropolitan Statistical Area)",2,Population (persons) 1/,88173,89622,90892,91421,91585,91246,91265,91871,92357,93088,94374,95489
38540,"Pocatello, ID (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29361,28721,29221,30545,31319,32051,33003,34632,35304,36957,38310,39573
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),21963660,21623741,22245639,23352951,24047186,24086063,25366411,26609637,27753985,29211089,30997140,32310227
